"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"109",1.76257127214346e-06,1.60638053013561e-06,1.76488768225082e-06,0.0672607374950251,0.066242834323429,0.0672619449807211,0.00452258945905569,0.00438630544450966,0.00452275990187794,0.0666302819817999,0.0657505813001324,0.0666390456169859,619,625,618
"110",2.98428122671398e-06,2.87231516053461e-06,2.98562028860949e-06,0.0678405466949908,0.063298226081478,0.0678364630062255,0.00460664337053947,0.00401090895401828,0.00460609785598956,0.0666115739232782,0.0634517995926169,0.0666167111286218,623,684,623
"111",1.66742762072592e-06,2.66022000189714e-07,1.66282742593522e-06,0.0676886398684841,0.0605821021442704,0.06768628334474,0.00457995053014844,0.00366659167682318,0.00457961651511984,0.0665174051632041,0.0606296972594157,0.0665238357413591,628,708,628
"112",-4.48886411283973e-07,-2.17009436609344e-06,-4.51159986742157e-07,0.0665266575632476,0.05780904766177,0.0665276996357822,0.00442157186938131,0.00334325341512699,0.00442171242934366,0.0664818031487675,0.0582995576327353,0.0664792634273832,607,729,607
"113",2.19876744092212e-06,2.01778791686517e-06,2.19876744092212e-06,0.0655316721188876,0.0568510772338562,0.0655316721188876,0.00429494022890594,0.00323288440574469,0.00429494022890594,0.0664923855419816,0.0582089358115503,0.0664923855419816,628,745,628
"114",1.29322901889334e-06,1.29322901889334e-06,1.29322901889334e-06,0.0679624039214818,0.0679624039214818,0.0679624039214818,0.00461594189973516,0.00461594189973516,0.00461594189973516,0.0666264017672308,0.0666264017672308,0.0666264017672308,613,613,613
"115",5.41588742324548e-06,-4.87477982787027e-07,5.35245233679381e-06,0.0667674678191027,0.0687004015026853,0.0686824532587177,0.0044827687007972,0.00471526305624725,0.00474121085226796,0.0665190142692801,0.0768153243258912,0.0781821057296477,652,495,523
"116",-8.17873597267824e-07,0.000265583342043568,-4.86769425015864e-07,0.0661853416731777,0.0757082328100414,0.0810072654193034,0.00437678787016398,0.0762605163497353,0.0065558518181359,0.0664081954359995,0.125405648626016,0.127439589801955,627,991,106
"117",-3.55391042357373e-06,-0.00033687870246152,-3.77440082533803e-06,0.0638207698618109,0.068203611730566,0.0774701684693319,0.00408164785438727,0.118134341092598,0.00600987147725432,0.0664517264684046,0.120190110679043,0.131435370723543,599,240,83
"118",-4.27602738489472e-07,0.000351748106098935,-8.83728831174849e-07,0.0652717421583021,0.071098165855003,0.0737865392852501,0.00425632276815746,0.128776624382945,0.00543978990296111,0.0663638847460112,0.0941259136940316,0.0943452479133592,624,1000,328
"119",-2.2330700424485e-06,0.00011834940891627,-2.2330700424485e-06,0.0660414688358244,0.0769182849946877,0.0660414688358244,0.00436210073220165,0.019917088734788,0.00436210073220165,0.0666654719526628,0.0707120951134883,0.0666654719526628,598,957,598
"120",5.26438034143552e-07,5.26438034143552e-07,5.26438034143552e-07,0.0656640678732825,0.0656640678732825,0.0656640678732825,0.00430773517686117,0.00430773517686117,0.00430773517686117,0.0665995990374214,0.0665995990374214,0.0665995990374214,631,631,631
"121",1.60417724944002e-06,1.20846324150443e-06,1.59904841951053e-06,0.066339040061657,0.0654451731011595,0.0663335920854109,0.00439904075271345,0.00428024799496455,0.00439830224936268,0.0674466188293497,0.0668896003242556,0.0674437549213194,48,49,47
"122",-1.2960038530917e-06,-1.10250657293948e-06,-1.30602091490543e-06,0.0661765496064884,0.0640488401720422,0.0661702573932969,0.00437663600808943,0.0040993671941998,0.00437583015116183,0.0673752302785825,0.0653171035236636,0.0673618220907298,44,46,44
"123",4.06001782823908e-07,1.10593209837337e-06,4.13292850098423e-07,0.0660632369816816,0.0620747566090341,0.0660606903204297,0.00436015176666497,0.00385064521846897,0.00435982160178605,0.0672900567955207,0.0632227863177098,0.0672825800252755,45,50,46
"124",1.78076540761747e-06,1.25260960080281e-06,1.78226267452565e-06,0.0666242913669519,0.0608208093272436,0.0666259676767449,0.00443752852938532,0.00369704070718572,0.0044377570095348,0.067247092900758,0.0611356293056304,0.0672404036480128,45,47,45
"125",3.17725127242827e-06,2.12870972805989e-06,3.17725127242827e-06,0.0628586065935055,0.0558911171459559,0.0628586065935055,0.00395734814410235,0.00312522456395347,0.00395734814410235,0.0673565276346686,0.0604213984527391,0.0673565276346686,37,30,37
"126",1.91349345682192e-06,1.91349345682192e-06,1.91349345682192e-06,0.0663421966658339,0.0663421966658339,0.0663421966658339,0.00440054722859903,0.00440054722859903,0.00440054722859903,0.0673396538132178,0.0673396538132178,0.0673396538132178,48,48,48
"127",-4.7164863393143e-07,-6.90381684860195e-05,-5.92899508473518e-07,0.0648949793344351,0.0712277317458087,0.0758416369686424,0.00420736943690783,0.00983458508778725,0.00574655347401239,0.0672314477760124,0.113170610076292,0.111293566794628,44,21,6
"128",1.00528946672134e-06,-8.1687941981007e-05,1.34213891807346e-06,0.067805799605118,0.0701528466330744,0.0685906609135452,0.00459403944054123,0.0115894203339253,0.0047017754226678,0.0673782832591096,0.0835354573116444,0.0805913341830089,47,116,17
"129",7.29008253604163e-07,0.000453097332488527,1.68634888261564e-06,0.0659246464532227,0.0852991374665312,0.0955851539556988,0.00434224440400624,0.212565859617901,0.00913022890763182,0.067298219787992,0.144313902087359,0.140228434862477,46,974,4
"130",-2.93744092042565e-07,7.59643581786513e-05,-2.98022657793432e-07,0.0663287925225064,0.0619590499446559,0.066317810191732,0.00439519549436781,0.00960566865966876,0.00439374271418252,0.067375795528286,0.0626198735649676,0.0676541228716355,40,221,40
"131",-3.71794059340167e-07,-0.000114408100295997,-3.71794059340167e-07,0.0645563372425613,0.0734436113997837,0.0645563372425613,0.00416349138831969,0.0184777835047259,0.00416349138831969,0.0672628693122567,0.0684172994415704,0.0672628693122567,36,403,36
"132",-3.30487088439286e-07,-3.30487088439286e-07,-3.30487088439286e-07,0.0643083985426602,0.0643083985426602,0.0643083985426602,0.00413154377471412,0.00413154377471412,0.00413154377471412,0.0672539722917267,0.0672539722917267,0.0672539722917267,41,41,41
"133",-1.72605284415815e-06,-2.15641579103201e-06,-1.71765391288636e-06,0.0656193257000017,0.0650604768945615,0.0656122129770756,0.00430456926783841,0.00423328291715783,0.00430360786422183,0.0673139273054957,0.0667654746768691,0.0673093952519168,585,598,586
"134",-1.18205842208809e-07,-5.73220805243997e-07,-1.17062536469144e-07,0.0655651407136532,0.0636240266243999,0.065563687240288,0.00429450286174547,0.00404429732923,0.0042943121910952,0.0672743080477446,0.0652337977270286,0.0672772522074448,633,647,634
"135",-1.09823331139877e-06,-4.90089129387233e-07,-1.09749751855252e-06,0.0675124810690766,0.0620563384297828,0.0675064629551007,0.00455458328140858,0.00384737833752717,0.00455376991897091,0.0671070291927904,0.0630286639724724,0.0671015055003456,592,672,591
"136",1.93025278311575e-06,1.30881624875213e-07,1.9242965740976e-06,0.0671651248924918,0.0609335555565905,0.0671675522830455,0.00451036872362893,0.00370920242457507,0.00451067151692104,0.0671917023119194,0.0611598441687177,0.0671910381787925,612,690,611
"137",-4.66334881901225e-06,-5.08101874191368e-06,-4.66334881901225e-06,0.064350128290038,0.0568083113312009,0.064350128290038,0.00415854489414119,0.00324977380352203,0.00415854489414119,0.0672690335321119,0.0603118749980584,0.0672690335321119,581,673,581
"138",4.71480534165543e-07,4.71480534165543e-07,4.71480534165543e-07,0.0664732001577076,0.0664732001577076,0.0664732001577076,0.00441448994676155,0.00441448994676155,0.00441448994676155,0.0672844679140309,0.0672844679140309,0.0672844679140309,632,632,632
"139",3.50370700943426e-06,-3.70531881924251e-05,4.67619079134852e-06,0.065952126725169,0.07440507884058,0.0756881383159954,0.00435760929936114,0.00690351839673893,0.00574483234777659,0.0673314952656279,0.111100140360737,0.112111704223435,637,83,186
"140",-5.66840003697837e-07,-8.62625456963203e-05,-9.74639358669038e-07,0.0625412388883388,0.063091885498602,0.0649357910434038,0.00390781646271637,0.0114178322197627,0.00421339022335364,0.0674115474850337,0.0864276123830794,0.0875857976599713,603,50,360
"141",1.68490792730184e-06,0.000165604681708242,1.37423115168807e-06,0.0670292258435068,0.0679150566223964,0.0716473349638697,0.00449126311478614,0.0320327530647953,0.00513009577807579,0.0673226071931884,0.091943155488886,0.0962080252291511,603,977,298
"142",-4.66522317039126e-07,2.49303838378966e-05,-4.09604587928211e-07,0.068311028964098,0.0623571468202825,0.0683574703842855,0.00466194792452798,0.00450604938411155,0.00466823878949959,0.0671984975379264,0.0629919372542286,0.0694330231257767,598,805,575
"143",4.29630366755176e-07,-8.94644808963549e-05,4.29630366755176e-07,0.0655686402695944,0.070152201155507,0.0655686402695944,0.00429513192246871,0.01292030333769,0.00429513192246871,0.0671677494910936,0.069282292443372,0.0671677494910936,605,145,605
"144",1.89584249837483e-07,1.89584249837483e-07,1.89584249837483e-07,0.0668392583828084,0.0668392583828084,0.0668392583828084,0.00446305491689044,0.00446305491689044,0.00446305491689044,0.0672130652253089,0.0672130652253089,0.0672130652253089,610,610,610
"145",6.59119250519499e-07,9.0681867397028e-07,6.7234228223669e-07,0.0606727443691126,0.0591921241643417,0.0606708015390984,0.0036779351655568,0.00350102617563122,0.00367771725738175,0.0601312959771995,0.058572956766032,0.0601183755320845,54,53,53
"146",6.42703830336925e-07,-1.45132047711654e-07,6.32903191393994e-07,0.0586723906278711,0.0550934978003452,0.0586822087634229,0.00343942004078103,0.00303227926968805,0.00344055859017827,0.0602207162963277,0.0554889927773232,0.0602195215040294,47,51,47
"147",1.41114457494516e-06,7.26226884199654e-07,1.40533585170919e-06,0.0615208070969886,0.0531861647747404,0.0615115174839242,0.00378301622517042,0.00282646676080972,0.00378185808524804,0.0601621629379102,0.0524330268940499,0.060160738803315,58,57,58
"148",-3.87587822189237e-07,-9.14013890848102e-07,-3.91234528598462e-07,0.0603214175891845,0.0505199921181314,0.060317488456606,0.00363518497086872,0.00255055275540511,0.00363471427875545,0.0601013590020826,0.050860130695615,0.0601053263204377,47,49,46
"149",1.05479685985057e-06,1.00821441758765e-07,1.05479685985057e-06,0.0605962483685972,0.053082710481844,0.0605962483685972,0.00366934600744792,0.00281496654291028,0.00366934600744792,0.0602186415079654,0.0522223231323805,0.0602186415079654,43,53,43
"150",3.23810718741108e-06,3.23810718741108e-06,3.23810718741108e-06,0.0577346701992194,0.0577346701992194,0.0577346701992194,0.00334044418902678,0.00334044418902678,0.00334044418902678,0.0600996623182499,0.0600996623182499,0.0600996623182499,46,46,46
"151",-1.63452438879136e-06,0.000106880752317929,-2.35522561261141e-06,0.0592183074056163,0.0618674972890285,0.0596069475887237,0.00350597279403164,0.0152472548496337,0.00355498230033031,0.060196785360153,0.0999591902742461,0.0838244081899219,47,76,2
"152",1.42913125587442e-06,1.2258805174323e-05,9.70313078451314e-07,0.0596439893605874,0.0547003001638751,0.0603070454508138,0.00355589047752554,0.00313940901948203,0.00363424429874573,0.0601734100523303,0.107621674936458,0.11806773126103,42,0,0
"153",-1.77554733369212e-06,0.000359866915467294,-2.03604717115537e-06,0.0590595266303248,0.0837543513506176,0.0592895402898173,0.00348769222644642,0.136511973426737,0.00351587982627326,0.0602106098386394,0.117509062107682,0.0971381374591819,46,940,2
"154",-8.16109768004663e-07,-6.73685927040335e-05,-5.52020616274849e-07,0.0584710283945532,0.0491222209602103,0.0591979509747389,0.00341610833550856,0.00694910688239361,0.00350119772896878,0.0601458505959103,0.0560386763519793,0.0657117890089251,38,200,26
"155",7.57847115589909e-07,0.00014480200725056,7.57847115589909e-07,0.0594641704462966,0.0534125552523149,0.0594641704462966,0.00353302591154995,0.0238176694613143,0.00353302591154995,0.0602024769485883,0.0544717147954337,0.0602024769485883,48,764,48
"156",-4.09629257770389e-07,-4.09629257770389e-07,-4.09629257770389e-07,0.0589712882228479,0.0589712882228479,0.0589712882228479,0.00347430301795635,0.00347430301795635,0.00347430301795635,0.060259454416584,0.060259454416584,0.060259454416584,52,52,52
"157",2.58506385409339e-06,2.16640868428439e-06,2.5735213025536e-06,0.0593719229657248,0.0574583318423839,0.0593555807928915,0.00352818276654105,0.00330285176479874,0.0035261848981849,0.0601533217389095,0.0586223154274664,0.060154925129584,732,749,732
"158",-1.5981699240429e-06,-1.6255239871847e-06,-1.59804518546383e-06,0.0594223789130829,0.054903507796259,0.0594286244760505,0.00353004224368042,0.00301402310139846,0.00353078339412309,0.0600513821724334,0.0553227730583892,0.0600509190457953,688,765,687
"159",1.03656158124683e-06,-8.18388220130082e-07,1.04589246711207e-06,0.0606792065116877,0.0519077622422761,0.0606871914264303,0.00367935859669687,0.00269239112449851,0.00368034615907773,0.060050246785992,0.052346675320464,0.0600447841344622,717,819,717
"160",-1.3682693851826e-06,-2.27582006733026e-06,-1.37782522373087e-06,0.0597828295788852,0.049934037837516,0.0597879460026848,0.003572284886856,0.00249609408360259,0.00357292229107988,0.060098091409554,0.0508684319121105,0.0600982051477681,696,834,696
"161",-1.34216041517438e-07,-1.5259057978707e-06,-1.34216041517438e-07,0.0608042343980584,0.0513347547961992,0.0608042343980584,0.0036934757797591,0.00263495018143988,0.0036934757797591,0.0601312711421736,0.0521500968247254,0.0601312711421736,686,825,686
"162",2.64418981305385e-06,2.64418981305385e-06,2.64418981305385e-06,0.0601606804400833,0.0601606804400833,0.0601606804400833,0.00362267990331026,0.00362267990331026,0.00362267990331026,0.060202637932673,0.060202637932673,0.060202637932673,718,718,718
"163",1.53518653460348e-06,1.56952876486551e-05,1.95548626763977e-06,0.0590639167710108,0.0569644984049951,0.0590247315504684,0.00348741451576458,0.00348805117882818,0.00348425894221319,0.059956015138668,0.170426226513208,0.175961957255369,708,3,3
"164",-1.68051113348333e-06,0.000158046131907923,-1.83703414117597e-06,0.062374862487567,0.0575705574718871,0.0627311530857989,0.00388955696454231,0.0282896345295927,0.00393463706434231,0.0600816320154109,0.0893066603950667,0.0944578382387389,693,988,275
"165",-7.00393277855013e-07,-9.9078755509654e-05,-5.84770379829869e-07,0.0600270769808325,0.0721069045341707,0.0602258942284983,0.00360013727163559,0.0150108060691603,0.00362387313368377,0.0602011530937147,0.0756686037922419,0.0620378291512876,699,96,673
"166",1.42480629367326e-06,2.39549715987598e-05,1.42954847984224e-06,0.0597840920853617,0.0506769854867835,0.0597899287173976,0.00357259360177903,0.00313942936546702,0.00357330434931168,0.0601134747401711,0.0509236505705227,0.060112023675189,712,929,712
"167",1.17463916578732e-07,-8.47361398513696e-05,1.17463916578732e-07,0.0584916336231979,0.0508861760625397,0.0584916336231979,0.0034178637304782,0.00976702690826438,0.0034178637304782,0.0601626328851098,0.052926514833866,0.0601626328851098,706,229,706
"168",2.3774831021682e-06,2.3774831021682e-06,2.3774831021682e-06,0.0600681678759835,0.0600681678759835,0.0600681678759835,0.00361022903308646,0.00361022903308646,0.00361022903308646,0.0602005869197682,0.0602005869197682,0.0602005869197682,710,710,710
"169",-1.70592989641796e-08,3.7389986700765e-07,-1.12577441275991e-08,0.0650130868449605,0.0638049017274762,0.0650087834927505,0.00422247505066895,0.00406713422007899,0.0042219159160129,0.0655171726191028,0.0645111411010546,0.0655024834909614,54,56,54
"170",4.1431247599102e-06,4.01362015626238e-06,4.14841001018723e-06,0.066425020039346,0.062499702380514,0.066422800689849,0.00442503648671646,0.00391841573161393,0.00442478576864454,0.0656201421172721,0.0621492363655448,0.0656096110570302,53,63,53
"171",-5.26960463537983e-07,1.28348295999655e-06,-5.14445962441879e-07,0.0651628635645967,0.059191243608233,0.0651691381853266,0.00424223027648044,0.00350174704507789,0.00424303420989466,0.0656015193488588,0.0592924205789187,0.065599718397576,46,52,46
"172",3.10268433773956e-06,3.55854960255333e-06,3.10783817883562e-06,0.0644797655892778,0.0560031256019993,0.0644748058300878,0.00416310918037741,0.00314587700238994,0.00416250224438653,0.0655344480425936,0.0569797405551268,0.0655293098270332,42,58,42
"173",-3.58669612287954e-06,-3.07325227770247e-06,-3.58669612287954e-06,0.0641729133750555,0.0556824919023392,0.0641729133750555,0.00412690903730921,0.00310688424411203,0.00412690903730921,0.0656632758708209,0.0571992553259115,0.0656632758708209,34,45,34
"174",4.79503687137236e-07,4.79503687137236e-07,4.79503687137236e-07,0.0650554543011082,0.0650554543011082,0.0650554543011082,0.00422820984597524,0.00422820984597524,0.00422820984597524,0.0656196534924661,0.0656196534924661,0.0656196534924661,54,54,54
"175",-2.87526918488561e-06,-6.9627756398132e-06,-2.62758776943228e-06,0.0650790315542851,0.0739688923220177,0.0747961070758336,0.00423931224058115,0.00551440587892528,0.00559576739355192,0.0657067415705697,0.0992307990743746,0.10223465639109,48,9,8
"176",6.5283604307065e-08,0.000238791884514883,-8.81767361767584e-07,0.0671879244129245,0.0736899463470121,0.0780581801464808,0.00450970723167893,0.0624463420946023,0.00608776392197294,0.0655588206547311,0.137205839543096,0.1121500971593,57,333,5
"177",5.30562112514612e-07,-0.000156500691067622,5.13947972056014e-07,0.0625070050057033,0.0633124734785896,0.0740471449466034,0.00390350004526348,0.0284969271333223,0.00547776083758654,0.0655680372521909,0.0920859100312665,0.103821875965276,40,343,7
"178",-4.54476487583443e-07,-0.000236702428465688,2.45445297708142e-07,0.0697688220764741,0.0859139707177022,0.0714225728237904,0.00486302739428252,0.0634018687956717,0.00509614296825503,0.0655511603910212,0.0843805300368383,0.0788863827588722,64,788,29
"179",1.06017810629088e-06,-9.00175486081892e-05,1.06017810629088e-06,0.0670389788839052,0.0756543586676716,0.0670389788839052,0.00449085444272395,0.013821017460859,0.00449085444272395,0.0656048942694464,0.0715285428283692,0.0656048942694464,60,261,60
"180",2.30663211166875e-06,2.30663211166875e-06,2.30663211166875e-06,0.0654060371573819,0.0654060371573819,0.0654060371573819,0.00427899229863477,0.00427899229863477,0.00427899229863477,0.0654901775773356,0.0654901775773356,0.0654901775773356,47,47,47
"181",-1.17660501401949e-06,-1.17933121368965e-06,-1.17320393138189e-06,0.0666956225721596,0.065695387190568,0.0666966513815823,0.00444524216357669,0.00431295883633211,0.00444537126967542,0.0656056152388431,0.0645912425827723,0.0655900916243452,607,633,608
"182",-7.71130039040892e-07,-1.18748066657363e-06,-7.69267786887968e-07,0.0646489488166646,0.061836037771865,0.0646410144036905,0.00417590173805374,0.00382128198208968,0.00417487405532293,0.0656228086164912,0.0621571437913949,0.0656053837261467,625,660,628
"183",-2.51002210875313e-07,-6.38860311079682e-08,-2.52850478956502e-07,0.066873254033858,0.0604762506814316,0.0668690677226775,0.0044676230750817,0.00365372360101184,0.00446706467924664,0.0656241234571284,0.0592886211403793,0.0656177539807273,624,719,624
"184",-1.76961209963264e-06,-1.12421517110636e-06,-1.76261773117455e-06,0.0651606372288187,0.0553486068166036,0.0651608210972889,0.00424479426240481,0.00306166866801339,0.00424479349473307,0.0654522757305366,0.0569147325842435,0.0654466476228663,627,738,627
"185",-1.07216542787173e-06,-1.53262060019362e-06,-1.07216542787173e-06,0.0683821508102215,0.0595651343504401,0.0683821508102215,0.00467259196958717,0.00354680615085993,0.00467259196958717,0.0655934131641867,0.0571479647758782,0.0655934131641867,620,725,620
"186",2.00124596367146e-06,2.00124596367146e-06,2.00124596367146e-06,0.0662169413672379,0.0662169413672379,0.0662169413672379,0.00438430362611531,0.00438430362611531,0.00438430362611531,0.0656957923404515,0.0656957923404515,0.0656957923404515,641,641,641
"187",5.29681644165946e-07,3.48656069242325e-05,-5.60036615548586e-08,0.0622743633490173,0.0723852574258884,0.0734318095121755,0.00387449879683907,0.0064499964133146,0.00538684155399431,0.0655865863224924,0.137250630854447,0.141335969529465,636,129,45
"188",8.49054594273181e-07,-0.000134909883098307,7.69491754877479e-07,0.0640373475100989,0.0692212481241181,0.06905529650954,0.00409740198795709,0.0229874661682676,0.0047644574596053,0.0655080378293861,0.100887512388314,0.0873782672386737,631,7,382
"189",3.09146437740593e-06,-0.000179731625984179,2.35455276283947e-06,0.0662880208489804,0.0760115649707757,0.0717080509187294,0.00439926475836356,0.038075437630214,0.00514244644070951,0.0655295183071955,0.105378916738383,0.0896990203308637,651,9,384
"190",-2.35024215976816e-07,0.000166796253197298,-2.80589918675956e-07,0.0643314474011199,0.0612665713901905,0.0643950779154002,0.00413445182598043,0.0315708292577964,0.0041426580643732,0.0655472754019505,0.0637705433051094,0.0673236401068482,642,999,621
"191",1.05320248584813e-06,7.50959554809488e-05,1.05320248584813e-06,0.0636224036405017,0.0554641059261527,0.0636224036405017,0.00404487167022612,0.00871259330873795,0.00404487167022612,0.0654935520072396,0.057592904959336,0.0654935520072396,626,972,626
"192",1.69783892689951e-06,1.69783892689951e-06,1.69783892689951e-06,0.0646125720063487,0.0646125720063487,0.0646125720063487,0.00417349233383602,0.00417349233383602,0.00417349233383602,0.0654276827678328,0.0654276827678328,0.0654276827678328,625,625,625
"193",3.06618474592458e-06,3.75611412379839e-06,3.05716518081589e-06,0.0647429989916343,0.0643222842498297,0.0647485456344893,0.00419686575140848,0.00414732728817576,0.00419752804656255,0.0665101049469122,0.0658329876922251,0.0664850859145181,48,51,49
"194",-4.07657315371683e-06,-4.30249526375867e-06,-4.07802886493822e-06,0.0648652663665426,0.0617497173952783,0.0648600221161122,0.00421991372669933,0.003827726036293,0.00421924596585693,0.0665907373351609,0.0642226131472135,0.0665763216099388,45,42,44
"195",-1.8377066705077e-06,-1.51657834499394e-06,-1.84054871710742e-06,0.0684099915805068,0.0637365418502972,0.0684121702459262,0.00467862418690379,0.00406058443014416,0.00467893243229989,0.0666213820311706,0.0619871806814078,0.0666141729633773,58,58,58
"196",2.51954608871312e-07,1.59878236053599e-07,2.53776924831223e-07,0.0640906989326751,0.0587486657848545,0.0640873215051874,0.00410357355311405,0.0034479798868194,0.00410314199565911,0.0664597646060924,0.0597004830272027,0.0664557071956674,39,40,39
"197",-3.25755731098909e-07,-1.46528835401678e-06,-3.25755731098909e-07,0.0643741522432251,0.0578459909262304,0.0643741522432251,0.00413999356235323,0.00334495957753171,0.00413999356235323,0.0665734159459898,0.0591729095945116,0.0665734159459898,45,51,45
"198",-1.61213042127177e-06,-1.61213042127177e-06,-1.61213042127177e-06,0.0657762276513378,0.0657762276513378,0.0657762276513378,0.00432478457641177,0.00432478457641177,0.00432478457641177,0.066583844903474,0.066583844903474,0.066583844903474,42,42,42
"199",3.07243335838964e-07,-7.41511543761637e-05,6.48529331959925e-07,0.0647324633151737,0.0697528878351261,0.0755049077615621,0.00418619591351088,0.010358993591296,0.00569571069528033,0.0666305107382109,0.108274302334155,0.104933697720216,46,26,6
"200",8.91997755507508e-07,0.000250189001830323,5.14810999778862e-07,0.0653193352568174,0.0821225378105027,0.0891742490419627,0.00426314460282994,0.0693319037420743,0.00794435967587127,0.0666525428011128,0.133046759682343,0.134934512417191,47,456,4
"201",3.92563246854426e-07,0.000324075570007947,-1.30107911490295e-06,0.066871384353326,0.0810555314630684,0.0925876598136719,0.00446746436918771,0.111588404257555,0.0085655950818857,0.066493179384307,0.124061618043238,0.133713943360575,46,841,2
"202",2.84495873861151e-06,0.00018376231849969,3.02290452110686e-06,0.0677629013875052,0.064572265163175,0.0706363789336488,0.0045953127838727,0.0379339975512565,0.0049936464825729,0.0664928361400527,0.0824332566437387,0.0913006007422202,53,631,8
"203",1.71144934930972e-06,-2.22865336763247e-05,1.71144934930972e-06,0.0660693353757724,0.0588300295483901,0.0660693353757724,0.00436372097879455,0.00395420098759374,0.00436372097879455,0.0665875695672324,0.0592507670059103,0.0665875695672324,47,67,47
"204",1.71883355279271e-06,1.71883355279271e-06,1.71883355279271e-06,0.0680028129864088,0.0680028129864088,0.0680028129864088,0.00462271258027263,0.00462271258027263,0.00462271258027263,0.0666714663339407,0.0666714663339407,0.0666714663339407,62,62,62
"205",-1.5127847576045e-06,-1.29541471945715e-06,-1.51239867523567e-06,0.0652384439907141,0.0644855967893198,0.0652355151739207,0.00425408703747806,0.00415591190037684,0.00425370411731968,0.0665739018984745,0.0659144348742707,0.0665568004476706,597,596,598
"206",9.68489900043468e-07,1.81493505340552e-06,9.66270576155827e-07,0.0677939647471738,0.0661589002438367,0.0677916669040989,0.0045923636071714,0.00437591707064055,0.004592048070361,0.0666508848159118,0.0642824263997152,0.0666357773547535,623,642,623
"207",7.57949703723326e-08,2.31250793799119e-07,7.79577730641839e-08,0.0639873987451175,0.0601998730076634,0.0639880097828545,0.00409029855584602,0.00362045416235829,0.00409037700798909,0.066473133590448,0.061805945933597,0.0664608566941216,613,675,614
"208",5.4027622270636e-07,1.62212905434848e-06,5.44357602364944e-07,0.0636967195590714,0.0563936860055061,0.0636899001842572,0.00405350670890122,0.00317969887613529,0.00405264330729441,0.0665712123046398,0.0597882365721262,0.0665808502803296,612,732,613
"209",3.45805006249126e-07,-8.51619753426267e-08,3.45805006249126e-07,0.0634181013916498,0.0572861615582213,0.0634181013916498,0.0040179533096398,0.0032784298543306,0.0040179533096398,0.066573104097626,0.0591778382688301,0.066573104097626,611,714,611
"210",4.26884382515042e-07,4.26884382515042e-07,4.26884382515042e-07,0.0670066284136318,0.0670066284136318,0.0670066284136318,0.00448558059338721,0.00448558059338721,0.00448558059338721,0.0664030234079478,0.0664030234079478,0.0664030234079478,623,623,623
"211",1.14484406970747e-06,-2.34100670931932e-05,-3.1271445795512e-06,0.0661127763044308,0.0930848969439348,0.0941873954082366,0.00436783895943298,0.00920416448233171,0.00887217322155513,0.0666036082311647,0.138855394160428,0.143092104952572,630,52,74
"212",2.99356868001963e-06,2.1034463145638e-06,4.86845572627674e-06,0.0651110751365229,0.0708137933383249,0.0735092223810976,0.0042441741067705,0.00501400322003428,0.00542190403045731,0.0665436076835706,0.0922465618245836,0.0987074046710605,625,343,306
"213",-3.01376070636459e-06,-1.82105876979534e-05,-5.35329135200643e-06,0.066928588514073,0.0752629881975829,0.0835436629417492,0.00448403927812085,0.00599047837934192,0.00700122180240633,0.0665223081284769,0.0994190529018865,0.113974728143994,582,200,177
"214",1.28334454894817e-06,0.000146205904479614,1.28775210329452e-06,0.0653573241890627,0.0738993039985515,0.0665924455116009,0.0042689552185604,0.0268318125290407,0.00443177755089585,0.0665715519369165,0.0916674182784725,0.0850910626273928,635,940,417
"215",3.08735182539087e-08,6.61687638942279e-05,3.08735182539087e-08,0.066981226063284,0.0712577934702257,0.066981226063284,0.00448199911346994,0.00945090077240517,0.00448199911346994,0.0666255415628692,0.0700386051324427,0.0666255415628692,620,861,620
"216",-1.9791046457487e-06,-1.9791046457487e-06,-1.9791046457487e-06,0.0663108557193263,0.0663108557193263,0.0663108557193263,0.00439664931184191,0.00439664931184191,0.00439664931184191,0.0665829372702567,0.0665829372702567,0.0665829372702567,606,606,606
